reference_id,enrichment_id,ku_id,content_field,cell_index,link_index,link_label,target_type,target_id,resolution_status
ref-8f79910a38d6c42e,enr-07349,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,value,,0,古列尔莫·鲍尔,entity,units/persons/guglielmo-baur,resolved_entity
ref-c792505ac6268b4b,enr-07349,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,cells,1,0,古列尔莫·鲍尔,entity,units/persons/guglielmo-baur,resolved_entity
ref-682870ca2f40dd26,enr-07350,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,value,,0,博尔盖塞别墅,entity,units/places/villa-borghese,resolved_entity
ref-1f55bfb4b9929d10,enr-07350,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,cells,1,0,博尔盖塞别墅,entity,units/places/villa-borghese,resolved_entity
ref-014e82d6991c42db,enr-07351,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,value,,0,博尔盖塞别墅,entity,units/places/villa-borghese,resolved_entity
ref-283d847807622603,enr-07351,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,cells,1,0,博尔盖塞别墅,entity,units/places/villa-borghese,resolved_entity
ref-5fad6d919129c73c,enr-07352,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,value,,0,罗马,entity,units/places/rome,resolved_entity
ref-5de5e50e323f4994,enr-07352,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,cells,1,0,罗马,entity,units/places/rome,resolved_entity
ref-f21d53f1f56cef4d,enr-07358,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,value,,0,博尔盖塞美术馆,entity,units/institutions/galleria-borghese,resolved_entity
ref-d99fb300457f4c63,enr-07358,units/works/guglielmo-baur-view-of-villa-borghese-in-1630,cells,1,0,博尔盖塞美术馆,entity,units/institutions/galleria-borghese,resolved_entity
ref-6d0df6861dd2e735,enr-07363,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,value,,0,圭多·阿巴蒂尼,entity,units/persons/guido-abbatini,resolved_entity
ref-aa5b7bada4dc03fa,enr-07363,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,cells,1,0,圭多·阿巴蒂尼,entity,units/persons/guido-abbatini,resolved_entity
ref-6c7a951d2cead8de,enr-07364,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,value,,0,奎里纳尔山的巴贝里尼宫,entity,units/archives/aedes-barberinae-ad-quirinalem,resolved_entity
ref-f02b95699f7ddadd,enr-07364,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,cells,1,0,奎里纳尔山的巴贝里尼宫,entity,units/archives/aedes-barberinae-ad-quirinalem,resolved_entity
ref-3226ff8315f7b566,enr-07365,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,value,,0,吉罗拉莫·泰蒂,entity,units/persons/girolamo-teti,resolved_entity
ref-e6e17980afd2192a,enr-07365,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,cells,1,0,吉罗拉莫·泰蒂,entity,units/persons/girolamo-teti,resolved_entity
ref-2d077381e84b5a7f,enr-07366,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,value,,0,巴贝里尼宫,entity,units/places/palazzo-barberini,resolved_entity
ref-d0134b66cc96f52a,enr-07366,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,cells,1,0,巴贝里尼宫,entity,units/places/palazzo-barberini,resolved_entity
ref-ff3e450fb05332a2,enr-07367,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,value,,0,罗马,entity,units/places/rome,resolved_entity
ref-54eb44f3507ae2f9,enr-07367,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,cells,1,0,罗马,entity,units/places/rome,resolved_entity
ref-1e4a391179ada613,enr-07369,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,value,,0,剑桥大学图书馆,entity,units/institutions/university-library-cambridge,resolved_entity
ref-2fe25e2be281cb60,enr-07369,units/works/guido-abbatini-frontispiece-of-aedes-barberinae-ad-quirinalem,cells,1,0,剑桥大学图书馆,entity,units/institutions/university-library-cambridge,resolved_entity
ref-04fc7aaeba91a8c6,enr-07373,units/works/guido-cagnacci-death-of-cleopatra,value,,0,圭多·卡尼亚奇,entity,units/persons/guido-cagnacci,resolved_entity
ref-67dd4df49a2de2d0,enr-07373,units/works/guido-cagnacci-death-of-cleopatra,cells,1,0,圭多·卡尼亚奇,entity,units/persons/guido-cagnacci,resolved_entity
ref-09ccec8dcf57f42a,enr-07374,units/works/guido-cagnacci-death-of-cleopatra,value,,0,维也纳艺术史博物馆,entity,units/institutions/kunsthistorisches-museum,resolved_entity
ref-ba57f04041467122,enr-07374,units/works/guido-cagnacci-death-of-cleopatra,cells,1,0,维也纳艺术史博物馆,entity,units/institutions/kunsthistorisches-museum,resolved_entity
ref-415f498b99d33e97,enr-07375,units/works/guido-cagnacci-death-of-cleopatra,value,,0,维也纳,entity,units/places/vienna,resolved_entity
ref-b78061c8a694b918,enr-07375,units/works/guido-cagnacci-death-of-cleopatra,cells,1,0,维也纳,entity,units/places/vienna,resolved_entity
ref-47b5f7600b5e313f,enr-13163,units/works/guido-cagnacci-death-of-cleopatra,value,,0,A. Villani e Figli,entity,units/institutions/a-villani-e-figli,resolved_entity
ref-4e2e32ac683c21b2,enr-13163,units/works/guido-cagnacci-death-of-cleopatra,cells,1,0,A. Villani e Figli,entity,units/institutions/a-villani-e-figli,resolved_entity
ref-2241127c63235d15,enr-07381,units/works/la-monarchia-latina-trionfante,value,,0,歌剧《拉丁君权凯旋》的极乐世界,entity,units/works/burnacini-the-elysian-fields,resolved_entity
ref-a891a7000bc8be79,enr-07381,units/works/la-monarchia-latina-trionfante,cells,1,0,歌剧《拉丁君权凯旋》的极乐世界,entity,units/works/burnacini-the-elysian-fields,resolved_entity
ref-fa04e5e430c6240e,enr-07382,units/works/la-monarchia-latina-trionfante,value,,0,尼科洛·米纳托,entity,units/persons/nicolo-minato,resolved_entity
ref-f401a25cb19242f4,enr-07382,units/works/la-monarchia-latina-trionfante,cells,1,0,尼科洛·米纳托,entity,units/persons/nicolo-minato,resolved_entity
ref-ec70d1f3817559a0,enr-07383,units/works/la-monarchia-latina-trionfante,value,,0,安东尼奥·德拉吉,entity,units/persons/antonio-draghi,resolved_entity
ref-62fc86ef24a78da8,enr-07383,units/works/la-monarchia-latina-trionfante,cells,1,0,安东尼奥·德拉吉,entity,units/persons/antonio-draghi,resolved_entity
ref-814be0c45a905de3,enr-13164,units/works/la-monarchia-latina-trionfante,value,,0,约翰·海因里希·施梅尔策,entity,units/persons/johann-heinrich-schmelzer,resolved_entity
ref-07a59f6a1fae70e5,enr-13164,units/works/la-monarchia-latina-trionfante,cells,1,0,约翰·海因里希·施梅尔策,entity,units/persons/johann-heinrich-schmelzer,resolved_entity
ref-3e4853ade573ad00,enr-07385,units/works/la-monarchia-latina-trionfante,value,,0,布尔纳奇尼,entity,units/persons/burnacini,resolved_entity
ref-aec2316748c3e306,enr-07385,units/works/la-monarchia-latina-trionfante,cells,1,0,布尔纳奇尼,entity,units/persons/burnacini,resolved_entity
ref-2c219d06c7e16859,enr-13166,units/works/la-monarchia-latina-trionfante,value,,0,科尔蒂纳剧院,entity,units/places/theater-auf-der-cortina,resolved_entity
ref-97f2daf620070d93,enr-13166,units/works/la-monarchia-latina-trionfante,cells,1,0,科尔蒂纳剧院,entity,units/places/theater-auf-der-cortina,resolved_entity
ref-27f53d029fbb57cb,enr-13167,units/works/la-monarchia-latina-trionfante,value,,0,维也纳,entity,units/places/vienna,resolved_entity
ref-2bc19746887906f3,enr-13167,units/works/la-monarchia-latina-trionfante,cells,1,0,维也纳,entity,units/places/vienna,resolved_entity
ref-9d4820f8f9d7b8fc,enr-07406,units/works/marco-pitteri-flaminio-corner,value,,0,马尔科·阿尔维塞·皮泰里,entity,units/persons/marco-pitteri,resolved_entity
ref-f8a5c297a0c381b5,enr-07406,units/works/marco-pitteri-flaminio-corner,cells,1,0,马尔科·阿尔维塞·皮泰里,entity,units/persons/marco-pitteri,resolved_entity
ref-fa37e4cd51af0c9c,enr-07407,units/works/marco-pitteri-flaminio-corner,value,,0,朱塞佩·安杰利,entity,units/persons/giuseppe-angeli,resolved_entity
ref-b3f1ce2184331f19,enr-07407,units/works/marco-pitteri-flaminio-corner,cells,1,0,朱塞佩·安杰利,entity,units/persons/giuseppe-angeli,resolved_entity
ref-9b3406d2987adc38,enr-07408,units/works/marco-pitteri-flaminio-corner,value,,0,弗拉米尼奥·科尔内尔,entity,units/persons/flaminio-corner,resolved_entity
ref-063fb66debfd5c88,enr-07408,units/works/marco-pitteri-flaminio-corner,cells,1,0,弗拉米尼奥·科尔内尔,entity,units/persons/flaminio-corner,resolved_entity
ref-811e4c9499da51c9,enr-07412,units/works/marco-ricci-an-operatic-rehearsal,value,,0,马尔科·里奇,entity,units/persons/marco-ricci,resolved_entity
ref-dd7c78d8596bfb1e,enr-07412,units/works/marco-ricci-an-operatic-rehearsal,cells,1,0,马尔科·里奇,entity,units/persons/marco-ricci,resolved_entity
ref-875c86fadf68abe7,enr-07413,units/works/marco-ricci-an-operatic-rehearsal,value,,0,沃特金·威廉斯-温,entity,units/persons/watkin-williams-wynn,resolved_entity
ref-2bba638c00380014,enr-07413,units/works/marco-ricci-an-operatic-rehearsal,cells,1,0,沃特金·威廉斯-温,entity,units/persons/watkin-williams-wynn,resolved_entity
ref-71ceca4beb01e7a7,enr-07414,units/works/marco-ricci-an-operatic-rehearsal,value,,0,圣阿萨夫,entity,units/places/st-asaph,resolved_entity
ref-35a2ab8b22d66dbc,enr-07414,units/works/marco-ricci-an-operatic-rehearsal,cells,1,0,圣阿萨夫,entity,units/places/st-asaph,resolved_entity
ref-567785eb9b2cb721,enr-07415,units/works/marco-ricci-an-operatic-rehearsal,value,,0,皇家艺术研究院（Royal Academy of Arts）,entity,units/institutions/royal-academy,resolved_entity
ref-159ad6d2f83403f7,enr-07415,units/works/marco-ricci-an-operatic-rehearsal,cells,1,0,皇家艺术研究院（Royal Academy of Arts）,entity,units/institutions/royal-academy,resolved_entity
ref-39d00c3b887c34f5,enr-07419,units/works/marco-ricci-village-scene,value,,0,马尔科·里奇,entity,units/persons/marco-ricci,resolved_entity
ref-0fbd712314876cc9,enr-07419,units/works/marco-ricci-village-scene,cells,1,0,马尔科·里奇,entity,units/persons/marco-ricci,resolved_entity
ref-48cde4273d76a0db,enr-07420,units/works/marco-ricci-village-scene,value,,0,巴尔托洛齐,entity,units/persons/bartolozzi,resolved_entity
ref-75e40f835869d6c4,enr-07420,units/works/marco-ricci-village-scene,cells,1,0,巴尔托洛齐,entity,units/persons/bartolozzi,resolved_entity
ref-edbe822d2ab8011f,enr-07424,units/works/marieschi-picture-exhibition-at-church-of-s-rocco,value,,0,米凯莱·马里耶斯基,entity,units/persons/marieschi,resolved_entity
ref-f435f13f98be1eb7,enr-07424,units/works/marieschi-picture-exhibition-at-church-of-s-rocco,cells,1,0,米凯莱·马里耶斯基,entity,units/persons/marieschi,resolved_entity
ref-ac88f682d6337f52,enr-07425,units/works/marieschi-picture-exhibition-at-church-of-s-rocco,value,,0,圣洛克堂（威尼斯）,entity,units/places/church-of-s-rocco,resolved_entity
ref-b255322d70e5a968,enr-07425,units/works/marieschi-picture-exhibition-at-church-of-s-rocco,cells,1,0,圣洛克堂（威尼斯）,entity,units/places/church-of-s-rocco,resolved_entity
ref-c388c824f76f47a3,enr-07426,units/works/marieschi-picture-exhibition-at-church-of-s-rocco,value,,0,威尼斯,entity,units/places/venice,resolved_entity
ref-aaf1d1373f547b6b,enr-07426,units/works/marieschi-picture-exhibition-at-church-of-s-rocco,cells,1,0,威尼斯,entity,units/places/venice,resolved_entity
ref-b974d3d0adcfcf72,enr-07431,units/works/marieschi-picture-exhibition-at-church-of-s-rocco,value,,0,斯特恩父子摄影商号,entity,units/institutions/stearn-and-son,resolved_entity
ref-be1a9144cc7f3885,enr-07431,units/works/marieschi-picture-exhibition-at-church-of-s-rocco,cells,1,0,斯特恩父子摄影商号,entity,units/institutions/stearn-and-son,resolved_entity
ref-f4257aa2c0af5205,enr-07435,units/works/massimo-stanzione-jerome-bankes,value,,0,马西莫·斯坦齐奥内,entity,units/persons/massimo-stanzione,resolved_entity
ref-04d9fba51b46bff7,enr-07435,units/works/massimo-stanzione-jerome-bankes,cells,1,0,马西莫·斯坦齐奥内,entity,units/persons/massimo-stanzione,resolved_entity
ref-d665709fd23900fb,enr-07436,units/works/massimo-stanzione-jerome-bankes,value,,0,杰罗姆·班克斯,entity,units/persons/jerome-bankes,resolved_entity
ref-c649e465e3aac907,enr-07436,units/works/massimo-stanzione-jerome-bankes,cells,1,0,杰罗姆·班克斯,entity,units/persons/jerome-bankes,resolved_entity
ref-b930f4a627cc2418,enr-07437,units/works/massimo-stanzione-jerome-bankes,value,,0,拉尔夫·班克斯,entity,units/persons/ralph-bankes,resolved_entity
ref-698f40f492b15934,enr-07437,units/works/massimo-stanzione-jerome-bankes,cells,1,0,拉尔夫·班克斯,entity,units/persons/ralph-bankes,resolved_entity
ref-a7c262a2fd280682,enr-07438,units/works/massimo-stanzione-jerome-bankes,value,,0,金斯顿莱西庄园,entity,units/places/kingston-lacy,resolved_entity
ref-e0c8f3ea37880985,enr-07438,units/works/massimo-stanzione-jerome-bankes,cells,1,0,金斯顿莱西庄园,entity,units/places/kingston-lacy,resolved_entity
ref-6d8c737026ff4dba,enr-13174,units/works/massimo-stanzione-jerome-bankes,value,,0,那不勒斯（Naples）,entity,units/places/naples,resolved_entity
ref-94a26db74cc82fd8,enr-13174,units/works/massimo-stanzione-jerome-bankes,cells,1,0,那不勒斯（Naples）,entity,units/places/naples,resolved_entity
ref-a686e89bc83627f8,enr-13178,units/works/massimo-stanzione-jerome-bankes,value,,0,拉尔夫·班克斯爵士,entity,units/persons/ralph-bankes-1631-1677,resolved_entity
ref-b5eaa9db39b27023,enr-13178,units/works/massimo-stanzione-jerome-bankes,cells,1,0,拉尔夫·班克斯爵士,entity,units/persons/ralph-bankes-1631-1677,resolved_entity
ref-f00cd5e4c2cdb932,enr-13179,units/works/massimo-stanzione-jerome-bankes,value,,0,英国国民信托,entity,units/institutions/national-trust,resolved_entity
ref-2a9d45dfd085df83,enr-13179,units/works/massimo-stanzione-jerome-bankes,cells,1,0,英国国民信托,entity,units/institutions/national-trust,resolved_entity
ref-1a8b78dfc1889d6c,enr-07447,units/works/massimo-stanzione-jerome-bankes,value,,0,皇家艺术研究院（Royal Academy of Arts）,entity,units/institutions/royal-academy,resolved_entity
ref-e9a92f77e6dc63c3,enr-07447,units/works/massimo-stanzione-jerome-bankes,cells,1,0,皇家艺术研究院（Royal Academy of Arts）,entity,units/institutions/royal-academy,resolved_entity
ref-4682b356718ea141,enr-13181,units/works/mazarin-gallery-vault-decoration,value,,0,朱尔·马扎然,entity,units/persons/mazarin,resolved_entity
ref-f7b072869c4a6c83,enr-13181,units/works/mazarin-gallery-vault-decoration,cells,1,0,朱尔·马扎然,entity,units/persons/mazarin,resolved_entity
ref-42e927d17687ccdb,enr-07452,units/works/mazarin-gallery-vault-decoration,value,,0,乔万尼·弗朗切斯科·罗马内利,entity,units/persons/romanelli,resolved_entity
ref-e245844ae196eb40,enr-07452,units/works/mazarin-gallery-vault-decoration,cells,1,0,乔万尼·弗朗切斯科·罗马内利,entity,units/persons/romanelli,resolved_entity
ref-1e39c6484592f314,enr-13182,units/works/mazarin-gallery-vault-decoration,value,,0,保罗·吉斯蒙迪,entity,units/persons/paolo-gismondi,resolved_entity
ref-7bdb114c3c9a8c6c,enr-13182,units/works/mazarin-gallery-vault-decoration,cells,1,0,保罗·吉斯蒙迪,entity,units/persons/paolo-gismondi,resolved_entity
ref-eed14cb3c2dee748,enr-13183,units/works/mazarin-gallery-vault-decoration,value,,0,奥塔维亚诺·奥托维亚尼,entity,units/persons/ottaviano-ottoviani,resolved_entity
ref-8d8b34a132c84b5d,enr-13183,units/works/mazarin-gallery-vault-decoration,cells,1,0,奥塔维亚诺·奥托维亚尼,entity,units/persons/ottaviano-ottoviani,resolved_entity
ref-f170a74cc99846d4,enr-07455,units/works/mazarin-gallery-vault-decoration,value,,0,马扎然画廊,entity,units/places/galerie-mazarin,resolved_entity
ref-6a062c32a8cc6781,enr-07455,units/works/mazarin-gallery-vault-decoration,cells,1,0,马扎然画廊,entity,units/places/galerie-mazarin,resolved_entity
ref-251240959212322c,enr-07462,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,value,,0,米开朗基罗·切尔科齐,entity,units/persons/michelangelo-cerquozzi,resolved_entity
ref-d8321e456f0d8dab,enr-07462,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,cells,1,0,米开朗基罗·切尔科齐,entity,units/persons/michelangelo-cerquozzi,resolved_entity
ref-fcf31dc964bc517b,enr-07463,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,value,,0,米开朗基罗·切尔科齐,entity,units/persons/michelangelo-cerquozzi,resolved_entity
ref-ebdee72febcb5b0f,enr-07463,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,cells,1,0,米开朗基罗·切尔科齐,entity,units/persons/michelangelo-cerquozzi,resolved_entity
ref-b91686878568cdd7,enr-07464,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,value,,0,卡塞尔艺术收藏机构,entity,units/institutions/kunstsammlungen-kassel,resolved_entity
ref-02412f7821ab3c74,enr-07464,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,cells,1,0,卡塞尔艺术收藏机构,entity,units/institutions/kunstsammlungen-kassel,resolved_entity
ref-cec74dac5ce8efc9,enr-07465,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,value,,0,卡塞尔,entity,units/places/kassel,resolved_entity
ref-30c52cf103838f8b,enr-07465,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,cells,1,0,卡塞尔,entity,units/places/kassel,resolved_entity
ref-bc1bdfa369aa3837,enr-13191,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,value,,0,威廉高地宫博物馆,entity,units/institutions/museum-schloss-wilhelmshoehe,resolved_entity
ref-d5d112640a4a7181,enr-13191,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,cells,1,0,威廉高地宫博物馆,entity,units/institutions/museum-schloss-wilhelmshoehe,resolved_entity
ref-90d3330b4cd56c23,enr-13192,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,value,,0,尼科洛·西莫内利,entity,units/persons/simonelli,resolved_entity
ref-a6a1f32398589d20,enr-13192,units/works/michelangelo-cerquozzi-the-artist-with-a-group-of-friends,cells,1,0,尼科洛·西莫内利,entity,units/persons/simonelli,resolved_entity
ref-9fc6b60f866c4f7c,enr-07476,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,value,,0,米开朗基罗·切尔科齐,entity,units/persons/michelangelo-cerquozzi,resolved_entity
ref-5751f2a4ec23345c,enr-07476,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,cells,1,0,米开朗基罗·切尔科齐,entity,units/persons/michelangelo-cerquozzi,resolved_entity
ref-15e7ec44c267b926,enr-07477,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,value,,0,斯帕达美术馆,entity,units/institutions/galleria-spada,resolved_entity
ref-10ce81a3ff249c15,enr-07477,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,cells,1,0,斯帕达美术馆,entity,units/institutions/galleria-spada,resolved_entity
ref-6f9b5f63b47876fa,enr-07478,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,value,,0,罗马,entity,units/places/rome,resolved_entity
ref-08978983b3bfab4f,enr-07478,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,cells,1,0,罗马,entity,units/places/rome,resolved_entity
ref-6137bb4d81372373,enr-13197,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,value,,0,罗马,entity,units/places/rome,resolved_entity
ref-db92eb9afe1d8415,enr-13197,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,cells,1,0,罗马,entity,units/places/rome,resolved_entity
ref-5a21455c0e7d143b,enr-07487,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,value,,0,维尔吉利奥·斯帕达,entity,units/persons/virgilio-spada,resolved_entity
ref-abc81edc58887c92,enr-07487,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,cells,1,0,维尔吉利奥·斯帕达,entity,units/persons/virgilio-spada,resolved_entity
ref-eb5aad87bda388d3,enr-07488,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,value,,0,维维亚诺·科达齐,entity,units/persons/viviano-codazzi,resolved_entity
ref-05f4d72335bc14ff,enr-07488,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,cells,1,0,维维亚诺·科达齐,entity,units/persons/viviano-codazzi,resolved_entity
ref-da21d42a3cec5e16,enr-13198,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,value,,0,斯帕达宫,entity,units/places/palazzo-spada,resolved_entity
ref-dfb986599b17c9f5,enr-13198,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,cells,1,0,斯帕达宫,entity,units/places/palazzo-spada,resolved_entity
ref-f6cf805154a5ae33,enr-13200,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,value,,0,维尔吉利奥·斯帕达,entity,units/persons/virgilio-spada,resolved_entity
ref-9734fbbf4bd9b1c8,enr-13200,units/works/michelangelo-cerquozzi-the-revolt-of-masaniello,cells,1,0,维尔吉利奥·斯帕达,entity,units/persons/virgilio-spada,resolved_entity
ref-098c35aa0179e178,enr-07495,units/works/michelangelo-cerquozzi-women-s-bath,value,,0,米开朗基罗·切尔科齐,entity,units/persons/michelangelo-cerquozzi,resolved_entity
ref-0eba573d850356ac,enr-07495,units/works/michelangelo-cerquozzi-women-s-bath,cells,1,0,米开朗基罗·切尔科齐,entity,units/persons/michelangelo-cerquozzi,resolved_entity
ref-a69600ce2eaf1f52,enr-07496,units/works/michelangelo-cerquozzi-women-s-bath,value,,0,罗马,entity,units/places/rome,resolved_entity
ref-f839d6ca9d00d605,enr-07496,units/works/michelangelo-cerquozzi-women-s-bath,cells,1,0,罗马,entity,units/places/rome,resolved_entity
ref-72d25c1425a5c0d0,enr-07499,units/works/mola-air-valmontone,value,,0,瓦尔蒙托内四元素方案,entity,units/works/mola-four-elements-valmontone,resolved_entity
ref-be5ad2a715271397,enr-07499,units/works/mola-air-valmontone,cells,1,0,瓦尔蒙托内四元素方案,entity,units/works/mola-four-elements-valmontone,resolved_entity
ref-b9dd43b146857f3d,enr-13201,units/works/mola-air-valmontone,value,,0,Valmontone的Pamfili宫殿,entity,units/places/pamfili-country-house-valmontone,resolved_entity
ref-0386624cc269b3dc,enr-13201,units/works/mola-air-valmontone,cells,1,0,Valmontone的Pamfili宫殿,entity,units/places/pamfili-country-house-valmontone,resolved_entity
ref-1e60b39e7e4d5ff7,enr-13209,units/works/mola-four-elements-valmontone,value,,0,空气方案,entity,units/works/mola-air-valmontone,resolved_entity
ref-4fcfc7a7b1964502,enr-13209,units/works/mola-four-elements-valmontone,cells,1,0,空气方案,entity,units/works/mola-air-valmontone,resolved_entity
ref-163ab0a32f04774b,enr-07512,units/works/mola-four-elements-valmontone,value,,0,条款卡,entity,units/archives/mola-pamfili-contract-1657,resolved_entity
ref-e66855f3246fb7ab,enr-07512,units/works/mola-four-elements-valmontone,cells,1,0,条款卡,entity,units/archives/mola-pamfili-contract-1657,resolved_entity
ref-ceb40538fb7d73a2,enr-07517,units/works/mola-joint-caricature-of-simonelli-and-mola,value,,0,莫拉,entity,units/persons/pier-francesco-mola,resolved_entity
ref-e4db1717b9bbf0a8,enr-07517,units/works/mola-joint-caricature-of-simonelli-and-mola,cells,1,0,莫拉,entity,units/persons/pier-francesco-mola,resolved_entity
ref-b76d67defbfa3662,enr-07518,units/works/mola-joint-caricature-of-simonelli-and-mola,value,,0,西莫内利,entity,units/persons/simonelli,resolved_entity
ref-7b40a562ba20f2fd,enr-07518,units/works/mola-joint-caricature-of-simonelli-and-mola,cells,1,0,西莫内利,entity,units/persons/simonelli,resolved_entity
ref-6045d0cd14426b7b,enr-07519,units/works/mola-joint-caricature-of-simonelli-and-mola,value,,0,莫拉,entity,units/persons/pier-francesco-mola,resolved_entity
ref-30f8f26beacdd0dc,enr-07519,units/works/mola-joint-caricature-of-simonelli-and-mola,cells,1,0,莫拉,entity,units/persons/pier-francesco-mola,resolved_entity
ref-2e045b1c4bc1dc0c,enr-07520,units/works/mola-joint-caricature-of-simonelli-and-mola,value,,0,西莫内利,entity,units/persons/simonelli,resolved_entity
ref-c65f5dc41a02191d,enr-07520,units/works/mola-joint-caricature-of-simonelli-and-mola,cells,1,0,西莫内利,entity,units/persons/simonelli,resolved_entity
ref-cf6be96702928c76,enr-07521,units/works/mola-joint-caricature-of-simonelli-and-mola,value,,0,维塔莱·布洛赫,entity,units/persons/vitale-bloch,resolved_entity
ref-c3c96537c63f3b2f,enr-07521,units/works/mola-joint-caricature-of-simonelli-and-mola,cells,1,0,维塔莱·布洛赫,entity,units/persons/vitale-bloch,resolved_entity
ref-805bdef5c7459806,enr-07525,units/works/monument-to-doge-giovanni-pesaro,value,,0,乔瓦尼·佩萨罗,entity,units/persons/giovanni-pesaro,resolved_entity
ref-d37d58983652b5fa,enr-07525,units/works/monument-to-doge-giovanni-pesaro,cells,1,0,乔瓦尼·佩萨罗,entity,units/persons/giovanni-pesaro,resolved_entity
ref-cfd33957617ae290,enr-07526,units/works/monument-to-doge-giovanni-pesaro,value,,0,弗拉里教堂,entity,units/places/church-of-the-frari,resolved_entity
ref-67fcb7c068e62785,enr-07526,units/works/monument-to-doge-giovanni-pesaro,cells,1,0,弗拉里教堂,entity,units/places/church-of-the-frari,resolved_entity
ref-5f2965eeb9d1c018,enr-07527,units/works/monument-to-doge-giovanni-pesaro,value,,0,威尼斯,entity,units/places/venice,resolved_entity
ref-aa910e88de7a22ae,enr-07527,units/works/monument-to-doge-giovanni-pesaro,cells,1,0,威尼斯,entity,units/places/venice,resolved_entity
ref-88130c7ccfded061,enr-13216,units/works/monument-to-doge-giovanni-pesaro,value,,0,Ditta Osvaldo Böhm,entity,units/institutions/osvaldo-bohm-photographic-publisher,resolved_entity
ref-17058448ff408bb7,enr-13216,units/works/monument-to-doge-giovanni-pesaro,cells,1,0,Ditta Osvaldo Böhm,entity,units/institutions/osvaldo-bohm-photographic-publisher,resolved_entity
ref-1039e7b4c1fa4793,enr-13218,units/works/monument-to-doge-giovanni-pesaro,value,,0,Leonardo Pesaro,entity,units/persons/leonardo-pesaro-commissioner,resolved_entity
ref-3040c8b55ffd4c21,enr-13218,units/works/monument-to-doge-giovanni-pesaro,cells,1,0,Leonardo Pesaro,entity,units/persons/leonardo-pesaro-commissioner,resolved_entity
ref-ba05c19d5cdb6f22,enr-07533,units/works/monument-to-doge-giovanni-pesaro,value,,0,Baldassarre Longhena,entity,units/persons/baldassare-longhena,resolved_entity
ref-b0ef6802e9479311,enr-07533,units/works/monument-to-doge-giovanni-pesaro,cells,1,0,Baldassarre Longhena,entity,units/persons/baldassare-longhena,resolved_entity
ref-45c8f4b18869714a,enr-13219,units/works/monument-to-doge-giovanni-pesaro,value,,0,Bernardo Falcone da Lugano,entity,units/persons/bernardo-falconi,resolved_entity
ref-dc44e515887340e8,enr-13219,units/works/monument-to-doge-giovanni-pesaro,value,,1,Melchior Barthel,entity,units/persons/melchior-barthel,resolved_entity
