enrichment_id,ku_id,citation_index,source_id,candidate_source_ids,match_method,resolution_status
enr-09628,units/institutions/university-library-cambridge,0,src-7a4785dfb96dd6b8,src-7a4785dfb96dd6b8,normalized_exact_citation,resolved_unique
enr-09629,units/institutions/university-library-cambridge,0,src-7a4785dfb96dd6b8,src-7a4785dfb96dd6b8,normalized_exact_citation,resolved_unique
enr-09630,units/institutions/university-library-cambridge,0,src-7a4785dfb96dd6b8,src-7a4785dfb96dd6b8,normalized_exact_citation,resolved_unique
enr-09631,units/institutions/university-library-cambridge,0,src-7a4785dfb96dd6b8,src-7a4785dfb96dd6b8,normalized_exact_citation,resolved_unique
enr-09632,units/institutions/university-of-cambridge,0,src-7a4785dfb96dd6b8,src-7a4785dfb96dd6b8,normalized_exact_citation,resolved_unique
enr-09633,units/institutions/university-of-cambridge,0,src-7a4785dfb96dd6b8,src-7a4785dfb96dd6b8,normalized_exact_citation,resolved_unique
enr-09634,units/institutions/university-of-cambridge,0,src-7a4785dfb96dd6b8,src-7a4785dfb96dd6b8,normalized_exact_citation,resolved_unique
enr-09635,units/institutions/university-of-cambridge,0,src-7a4785dfb96dd6b8,src-7a4785dfb96dd6b8,normalized_exact_citation,resolved_unique
enr-09636,units/institutions/university-of-cambridge,0,src-01153e0b51090d58,src-01153e0b51090d58,normalized_exact_citation,resolved_unique
enr-09637,units/institutions/university-of-london,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09638,units/institutions/university-of-london,0,src-2c2a02f32b2575ad,src-2c2a02f32b2575ad,normalized_exact_citation,resolved_unique
enr-09639,units/institutions/university-of-london,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09640,units/institutions/university-of-london,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09641,units/institutions/university-of-london,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09642,units/institutions/university-of-london,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09643,units/institutions/university-of-london,0,src-2c2a02f32b2575ad,src-2c2a02f32b2575ad,normalized_exact_citation,resolved_unique
enr-09644,units/institutions/university-of-padua,0,src-1450e03989053436,src-1450e03989053436,normalized_exact_citation,resolved_unique
enr-09645,units/institutions/university-of-padua,0,src-1450e03989053436,src-1450e03989053436,normalized_exact_citation,resolved_unique
enr-09646,units/institutions/university-of-padua,0,src-1450e03989053436,src-1450e03989053436,normalized_exact_citation,resolved_unique
enr-09647,units/institutions/university-of-padua,0,src-1450e03989053436,src-1450e03989053436,normalized_exact_citation,resolved_unique
enr-09648,units/institutions/university-of-padua,0,src-7b3c8676258142ff,src-7b3c8676258142ff,normalized_exact_citation,resolved_unique
enr-09649,units/institutions/university-of-pittsburgh,0,src-c35e42093d8bd72c,src-c35e42093d8bd72c,normalized_exact_citation,resolved_unique
enr-09650,units/institutions/university-of-pittsburgh,0,src-c35e42093d8bd72c,src-c35e42093d8bd72c,normalized_exact_citation,resolved_unique
enr-09651,units/institutions/university-of-pittsburgh,0,src-5b65fa4e919f2047,src-5b65fa4e919f2047,normalized_exact_citation,resolved_unique
enr-09652,units/institutions/university-of-pittsburgh,0,src-5b65fa4e919f2047,src-5b65fa4e919f2047,normalized_exact_citation,resolved_unique
enr-09653,units/institutions/university-of-turin,0,src-d6efb167d1e1fcf8,src-d6efb167d1e1fcf8,normalized_exact_citation,resolved_unique
enr-09654,units/institutions/university-of-turin,0,src-d6efb167d1e1fcf8,src-d6efb167d1e1fcf8,normalized_exact_citation,resolved_unique
enr-09655,units/institutions/university-of-turin,0,src-d6efb167d1e1fcf8,src-d6efb167d1e1fcf8,normalized_exact_citation,resolved_unique
enr-09656,units/institutions/university-of-turin,0,src-e59864c7f12cfd4c,src-e59864c7f12cfd4c,normalized_exact_citation,resolved_unique
enr-09657,units/institutions/victoria-and-albert-museum,0,src-c59214678450896d,src-c59214678450896d,normalized_exact_citation,resolved_unique
enr-09657,units/institutions/victoria-and-albert-museum,1,src-8bea6fb520fe0202,src-8bea6fb520fe0202,normalized_exact_citation,resolved_unique
enr-09658,units/institutions/victoria-and-albert-museum,0,src-c59214678450896d,src-c59214678450896d,normalized_exact_citation,resolved_unique
enr-09658,units/institutions/victoria-and-albert-museum,1,src-8bea6fb520fe0202,src-8bea6fb520fe0202,normalized_exact_citation,resolved_unique
enr-09658,units/institutions/victoria-and-albert-museum,2,src-3be6ce1cf86b5781,src-3be6ce1cf86b5781,normalized_exact_citation,resolved_unique
enr-09659,units/institutions/victoria-and-albert-museum,0,src-5db28f9d68d41c3d,src-5db28f9d68d41c3d,normalized_exact_citation,resolved_unique
enr-09659,units/institutions/victoria-and-albert-museum,1,src-8bea6fb520fe0202,src-8bea6fb520fe0202,normalized_exact_citation,resolved_unique
enr-09660,units/institutions/victoria-and-albert-museum,0,src-c59214678450896d,src-c59214678450896d,normalized_exact_citation,resolved_unique
enr-09660,units/institutions/victoria-and-albert-museum,1,src-8bea6fb520fe0202,src-8bea6fb520fe0202,normalized_exact_citation,resolved_unique
enr-09660,units/institutions/victoria-and-albert-museum,2,src-3be6ce1cf86b5781,src-3be6ce1cf86b5781,normalized_exact_citation,resolved_unique
enr-09661,units/institutions/victoria-and-albert-museum,0,src-c59214678450896d,src-c59214678450896d,normalized_exact_citation,resolved_unique
enr-09661,units/institutions/victoria-and-albert-museum,1,src-8bea6fb520fe0202,src-8bea6fb520fe0202,normalized_exact_citation,resolved_unique
enr-09662,units/institutions/victoria-and-albert-museum,0,src-c59214678450896d,src-c59214678450896d,normalized_exact_citation,resolved_unique
enr-09663,units/institutions/victoria-and-albert-museum,0,haskell-1980-rev-ed,haskell-1980-rev-ed,normalized_exact_citation,resolved_unique
enr-01429,units/institutions/virginia-museum-of-fine-arts,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01431,units/institutions/virginia-museum-of-fine-arts,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01432,units/institutions/virginia-museum-of-fine-arts,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01433,units/institutions/virginia-museum-of-fine-arts,0,src-4eb4e21a5f13e543,src-4eb4e21a5f13e543,normalized_exact_citation,resolved_unique
enr-01433,units/institutions/virginia-museum-of-fine-arts,1,src-9247d5c8977b11b4,src-9247d5c8977b11b4,normalized_exact_citation,resolved_unique
enr-01433,units/institutions/virginia-museum-of-fine-arts,2,src-574c245a5df7710c,src-574c245a5df7710c,normalized_exact_citation,resolved_unique
enr-01434,units/institutions/virginia-museum-of-fine-arts,0,src-4eb4e21a5f13e543,src-4eb4e21a5f13e543,normalized_exact_citation,resolved_unique
enr-01434,units/institutions/virginia-museum-of-fine-arts,1,src-9247d5c8977b11b4,src-9247d5c8977b11b4,normalized_exact_citation,resolved_unique
enr-01435,units/institutions/virginia-museum-of-fine-arts,0,src-4eb4e21a5f13e543,src-4eb4e21a5f13e543,normalized_exact_citation,resolved_unique
enr-01435,units/institutions/virginia-museum-of-fine-arts,1,src-9247d5c8977b11b4,src-9247d5c8977b11b4,normalized_exact_citation,resolved_unique
enr-01435,units/institutions/virginia-museum-of-fine-arts,2,src-574c245a5df7710c,src-574c245a5df7710c,normalized_exact_citation,resolved_unique
enr-01436,units/institutions/wadsworth-atheneum,0,src-e6ff280a587b5a1d,src-e6ff280a587b5a1d,normalized_exact_citation,resolved_unique
enr-01436,units/institutions/wadsworth-atheneum,1,src-3ce7a1ffc2043171,src-3ce7a1ffc2043171,normalized_exact_citation,resolved_unique
enr-01436,units/institutions/wadsworth-atheneum,2,src-0891076e59a2a9ca,src-0891076e59a2a9ca,normalized_exact_citation,resolved_unique
enr-01437,units/institutions/wadsworth-atheneum,0,src-e6ff280a587b5a1d,src-e6ff280a587b5a1d,normalized_exact_citation,resolved_unique
enr-01437,units/institutions/wadsworth-atheneum,1,src-3ce7a1ffc2043171,src-3ce7a1ffc2043171,normalized_exact_citation,resolved_unique
enr-01437,units/institutions/wadsworth-atheneum,2,src-0891076e59a2a9ca,src-0891076e59a2a9ca,normalized_exact_citation,resolved_unique
enr-01438,units/institutions/wadsworth-atheneum,0,src-3ce7a1ffc2043171,src-3ce7a1ffc2043171,normalized_exact_citation,resolved_unique
enr-01438,units/institutions/wadsworth-atheneum,1,src-0891076e59a2a9ca,src-0891076e59a2a9ca,normalized_exact_citation,resolved_unique
enr-09664,units/institutions/wadsworth-atheneum,0,src-e6ff280a587b5a1d,src-e6ff280a587b5a1d,normalized_exact_citation,resolved_unique
enr-01440,units/institutions/wallraf-richartz-museum,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01442,units/institutions/wallraf-richartz-museum,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01443,units/institutions/wallraf-richartz-museum,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01444,units/institutions/wallraf-richartz-museum,0,src-d22bf61556fda570,src-d22bf61556fda570,normalized_exact_citation,resolved_unique
enr-01444,units/institutions/wallraf-richartz-museum,1,src-207a2a61e7380482,src-207a2a61e7380482,normalized_exact_citation,resolved_unique
enr-09665,units/institutions/wallraf-richartz-museum,0,src-207a2a61e7380482,src-207a2a61e7380482,normalized_exact_citation,resolved_unique
enr-09666,units/institutions/wallraf-richartz-museum,0,src-207a2a61e7380482,src-207a2a61e7380482,normalized_exact_citation,resolved_unique
enr-09667,units/institutions/wallraf-richartz-museum,0,src-d22bf61556fda570,src-d22bf61556fda570,normalized_exact_citation,resolved_unique
enr-09668,units/institutions/wallraf-richartz-museum,0,src-d22bf61556fda570,src-d22bf61556fda570,normalized_exact_citation,resolved_unique
enr-01449,units/institutions/warburg-institute-library,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01451,units/institutions/warburg-institute-library,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09669,units/institutions/warburg-institute-library,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09669,units/institutions/warburg-institute-library,1,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09670,units/institutions/warburg-institute-library,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09670,units/institutions/warburg-institute-library,1,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09671,units/institutions/warburg-institute-library,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09671,units/institutions/warburg-institute-library,1,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-01455,units/institutions/warburg-institute-library,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01456,units/institutions/warburg-institute-library,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01457,units/institutions/warburg-institute-library,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01458,units/institutions/warburg-institute,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01460,units/institutions/warburg-institute,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09672,units/institutions/warburg-institute,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09673,units/institutions/warburg-institute,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09673,units/institutions/warburg-institute,1,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09674,units/institutions/warburg-institute,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09675,units/institutions/warburg-institute,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09676,units/institutions/warburg-institute,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09676,units/institutions/warburg-institute,1,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09677,units/institutions/warburg-institute,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09678,units/institutions/warburg-institute,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-09679,units/institutions/warburg-institute,0,src-5488d2d1a67dd21f,src-5488d2d1a67dd21f,normalized_exact_citation,resolved_unique
enr-01469,units/institutions/yale-university-press,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01471,units/institutions/yale-university-press,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09680,units/institutions/yale-university-press,0,src-78f4cd23e59dc305,src-78f4cd23e59dc305,normalized_exact_citation,resolved_unique
enr-09681,units/institutions/yale-university-press,0,src-78f4cd23e59dc305,src-78f4cd23e59dc305,normalized_exact_citation,resolved_unique
enr-09682,units/institutions/yale-university-press,0,src-78f4cd23e59dc305,src-78f4cd23e59dc305,normalized_exact_citation,resolved_unique
enr-09683,units/institutions/yale-university-press,0,src-78f4cd23e59dc305,src-78f4cd23e59dc305,normalized_exact_citation,resolved_unique
enr-09684,units/institutions/yale-university-press,0,src-78f4cd23e59dc305,src-78f4cd23e59dc305,normalized_exact_citation,resolved_unique
enr-09685,units/institutions/yale-university-press,0,src-78f4cd23e59dc305,src-78f4cd23e59dc305,normalized_exact_citation,resolved_unique
enr-09686,units/institutions/yale-university-press,0,src-78f4cd23e59dc305,src-78f4cd23e59dc305,normalized_exact_citation,resolved_unique
enr-01479,units/institutions/yale-university-press,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01480,units/institutions/yale-university-press,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01481,units/institutions/yale-university-press,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01482,units/institutions/yale-university-press,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01483,units/institutions/yale-university,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09687,units/institutions/yale-university,0,src-bd18397cecc9af77,src-bd18397cecc9af77,normalized_exact_citation,resolved_unique
enr-09688,units/institutions/yale-university,0,src-bd18397cecc9af77,src-bd18397cecc9af77,normalized_exact_citation,resolved_unique
enr-01487,units/institutions/yale-university,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09689,units/institutions/yale-university,0,src-bd18397cecc9af77,src-bd18397cecc9af77,normalized_exact_citation,resolved_unique
enr-09690,units/institutions/yale-university,0,src-bd18397cecc9af77,src-bd18397cecc9af77,normalized_exact_citation,resolved_unique
enr-09691,units/institutions/yale-university,0,src-78f4cd23e59dc305,src-78f4cd23e59dc305,normalized_exact_citation,resolved_unique
enr-09692,units/institutions/yale-university,0,src-78f4cd23e59dc305,src-78f4cd23e59dc305,normalized_exact_citation,resolved_unique
enr-01492,units/institutions/yale-university,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01493,units/institutions/yale-university,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01494,units/persons/a-d-gabbiani,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09693,units/persons/a-d-gabbiani,0,src-3f833a0d88ded90f,src-3f833a0d88ded90f,normalized_exact_citation,resolved_unique
enr-01497,units/persons/a-d-gabbiani,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01498,units/persons/a-d-gabbiani,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01499,units/persons/a-de-montaiglon,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09694,units/persons/a-de-montaiglon,0,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-09695,units/persons/a-de-montaiglon,0,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-01503,units/persons/a-de-montaiglon,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09696,units/persons/a-de-montaiglon,0,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-09697,units/persons/a-de-montaiglon,0,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-09698,units/persons/a-de-montaiglon,0,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-09699,units/persons/a-de-montaiglon,0,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-09700,units/persons/a-de-montaiglon,0,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-09701,units/persons/a-de-montaiglon,0,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-09702,units/persons/a-de-montaiglon,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09702,units/persons/a-de-montaiglon,1,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-09703,units/persons/a-de-montaiglon,0,src-7024eec2d92f7442,src-7024eec2d92f7442,normalized_exact_citation,resolved_unique
enr-09704,units/persons/a-m-zanetti-the-elder,0,src-25325a937b44f7b8,src-25325a937b44f7b8,normalized_exact_citation,resolved_unique
enr-01513,units/persons/a-m-zanetti-the-elder,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01515,units/persons/a-m-zanetti-the-elder,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09705,units/persons/a-m-zanetti-the-elder,0,src-25325a937b44f7b8,src-25325a937b44f7b8,normalized_exact_citation,resolved_unique
enr-09706,units/persons/a-m-zanetti-the-elder,0,src-25325a937b44f7b8,src-25325a937b44f7b8,normalized_exact_citation,resolved_unique
enr-09707,units/persons/a-m-zanetti-the-elder,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09707,units/persons/a-m-zanetti-the-elder,1,src-25325a937b44f7b8,src-25325a937b44f7b8,normalized_exact_citation,resolved_unique
enr-09708,units/persons/a-n-l-munby,0,src-0480d70d2e0966dd,src-0480d70d2e0966dd,normalized_exact_citation,resolved_unique
enr-01520,units/persons/a-n-l-munby,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09709,units/persons/a-n-l-munby,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09709,units/persons/a-n-l-munby,1,src-0480d70d2e0966dd,src-0480d70d2e0966dd,normalized_exact_citation,resolved_unique
enr-01523,units/persons/a-n-l-munby,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09710,units/persons/a-n-l-munby,0,src-0480d70d2e0966dd,src-0480d70d2e0966dd,normalized_exact_citation,resolved_unique
enr-09711,units/persons/a-n-l-munby,0,src-0480d70d2e0966dd,src-0480d70d2e0966dd,normalized_exact_citation,resolved_unique
enr-01526,units/persons/a-n-l-munby,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01527,units/persons/a-n-l-munby,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-09712,units/persons/a-n-l-munby,0,src-0480d70d2e0966dd,src-0480d70d2e0966dd,normalized_exact_citation,resolved_unique
enr-01529,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01529,units/persons/abate-lancellotti,1,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-01530,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01530,units/persons/abate-lancellotti,1,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-01531,units/persons/abate-lancellotti,0,haskell-1980-rev-ed,haskell-1980-rev-ed,work_author_title_year,resolved_unique
enr-01532,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01532,units/persons/abate-lancellotti,1,src-1706e40d4ed7dbb2,src-1706e40d4ed7dbb2,normalized_exact_citation,resolved_unique
enr-01532,units/persons/abate-lancellotti,2,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-01533,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01533,units/persons/abate-lancellotti,1,src-1706e40d4ed7dbb2,src-1706e40d4ed7dbb2,normalized_exact_citation,resolved_unique
enr-01533,units/persons/abate-lancellotti,2,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09713,units/persons/abate-lancellotti,0,src-1706e40d4ed7dbb2,src-1706e40d4ed7dbb2,normalized_exact_citation,resolved_unique
enr-01535,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01535,units/persons/abate-lancellotti,1,src-1706e40d4ed7dbb2,src-1706e40d4ed7dbb2,normalized_exact_citation,resolved_unique
enr-01535,units/persons/abate-lancellotti,2,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-01536,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01536,units/persons/abate-lancellotti,1,src-1706e40d4ed7dbb2,src-1706e40d4ed7dbb2,normalized_exact_citation,resolved_unique
enr-01536,units/persons/abate-lancellotti,2,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09714,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01538,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01538,units/persons/abate-lancellotti,1,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-01539,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01539,units/persons/abate-lancellotti,1,src-1706e40d4ed7dbb2,src-1706e40d4ed7dbb2,normalized_exact_citation,resolved_unique
enr-01540,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01540,units/persons/abate-lancellotti,1,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-01541,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-01541,units/persons/abate-lancellotti,1,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09715,units/persons/abate-lancellotti,0,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09716,units/persons/abate-lancellotti,0,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09717,units/persons/abate-lancellotti,0,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09718,units/persons/abate-lancellotti,0,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09719,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09719,units/persons/abate-lancellotti,1,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09720,units/persons/abate-lancellotti,0,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09721,units/persons/abate-lancellotti,0,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09722,units/persons/abate-lancellotti,0,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09723,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09723,units/persons/abate-lancellotti,1,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09724,units/persons/abate-lancellotti,0,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09725,units/persons/abate-lancellotti,0,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09726,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09726,units/persons/abate-lancellotti,1,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09727,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09728,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09729,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09729,units/persons/abate-lancellotti,1,src-c88cd3aef5e5cf62,src-c88cd3aef5e5cf62,normalized_exact_citation,resolved_unique
enr-09730,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09731,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09732,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09733,units/persons/abate-lancellotti,0,src-07c806145291f1ed,src-07c806145291f1ed,normalized_exact_citation,resolved_unique
enr-09734,units/persons/abraham-hume,0,src-39b5b17356aa9442,src-39b5b17356aa9442,normalized_exact_citation,resolved_unique
enr-09735,units/persons/abraham-hume,0,src-39b5b17356aa9442,src-39b5b17356aa9442,normalized_exact_citation,resolved_unique
enr-09736,units/persons/abraham-hume,0,src-39b5b17356aa9442,src-39b5b17356aa9442,normalized_exact_citation,resolved_unique
enr-09737,units/persons/abraham-hume,0,src-39b5b17356aa9442,src-39b5b17356aa9442,normalized_exact_citation,resolved_unique
enr-09738,units/persons/abraham-hume,0,src-39b5b17356aa9442,src-39b5b17356aa9442,normalized_exact_citation,resolved_unique
enr-09739,units/persons/abraham-hume,0,src-39b5b17356aa9442,src-39b5b17356aa9442,normalized_exact_citation,resolved_unique
